time,settimanale,mensile,spot,signal,numerical,x_num,valid
2464,0,0,-1,-0.40096951499767947,-0.5385995518048694,0.0,1
2465,1,0,-1,0.6238325700404068,-2.0057006727244233,0.0,1
2466,2,0,-1,0.14351927715786492,0.9573570108785223,0.0,1
2467,3,0,-1,0.7192337874183563,0.20607100276124757,0.0,1
2468,4,0,-1,0.9756520405888883,-0.37169762781995885,0.0,1
2469,5,0,-1,-0.21692679552896962,-0.6665019366341522,0.0,1
2470,6,0,-1,-1.7458465044650353,-0.08390120495197817,0.0,1
2471,0,1,-1,-1.9573622339308248,-0.8063920949124224,0.0,1
2472,1,1,-1,-0.4710664167746448,0.6422649193160059,0.0,1
2473,2,1,-1,0.3899518020940646,-0.5883878759848868,0.0,1
2474,3,1,-1,-0.5385995518048694,-0.7175670215094611,0.0,1
2475,4,1,-1,-2.0057006727244233,0.21103280021501658,0.0,1
2476,5,1,-1,0.9573570108785223,0.9364165082698183,0.0,1
2477,6,1,-1,0.20607100276124757,0.01998239880046332,0.0,1
2478,0,1,-1,-0.37169762781995885,-0.8972118386590253,0.0,1
2479,1,1,-1,-0.6665019366341522,-1.0018351251056137,0.0,1
2480,2,1,-1,-0.08390120495197817,0.5938671191879017,0.0,1
2481,3,1,-1,-0.8063920949124224,-1.069180547171682,0.0,1
2482,4,1,-1,0.6422649193160059,-1.1426881281844095,0.0,1
2483,5,1,-1,-0.5883878759848868,-0.276044402532959,0.0,1
2484,6,1,-1,-0.7175670215094611,0.2231966719806101,0.0,1
2485,0,1,-1,0.21103280021501658,-0.702110999319659,0.0,1
2486,1,1,-1,0.9364165082698183,-0.5262288589027814,0.0,1
2487,2,1,-1,0.01998239880046332,0.480965054490596,0.0,1
2488,3,1,-1,-0.8972118386590253,0.3378964820633439,0.0,1
2489,4,1,-1,-1.0018351251056137,-0.21351798330853844,0.0,1
2490,5,1,-1,0.5938671191879017,9.92351649520845,0.0,1
2491,6,1,-1,-1.069180547171682,10.094069150826137,0.0,1
2492,0,1,-1,-1.1426881281844095,8.941788329417822,0.0,1
2493,1,1,-1,-0.276044402532959,9.43649324108933,0.0,1
2494,2,1,-1,0.2231966719806101,10.06286204710916,0.0,1
2495,3,1,-1,-0.702110999319659,8.155505249417354,0.0,1
2496,4,1,-1,-0.5262288589027814,9.761346008614854,0.0,1
2497,5,1,-1,0.480965054490596,-0.4367504082743646,0.0,1
2498,6,1,-1,0.3378964820633439,-0.4668093666532283,0.0,1
2499,0,2,-1,-0.21351798330853844,-1.2919485847115304,0.0,1
2500,1,2,0,9.92351649520845,-1.0524571875812325,0.0,1
2501,2,2,0,10.094069150826137,-1.7417511226208657,0.0,1
2502,3,2,0,8.941788329417822,-2.0851061959206456,0.0,1
2503,4,2,0,9.43649324108933,-0.25561610695475023,0.0,1
2504,5,2,0,10.06286204710916,-2.621314872129301,0.0,1
2505,6,2,0,8.155505249417354,-2.0782027619656964,0.0,1
2506,0,2,0,9.761346008614854,-1.0696679391171542,0.0,1
2507,1,2,-1,-0.4367504082743646,-1.8028579270938874,0.0,1
2508,2,2,-1,-0.4668093666532283,-2.2892633258461954,0.0,1
2509,3,2,-1,-1.2919485847115304,-2.1722838522348455,0.0,1
2510,4,2,-1,-1.0524571875812325,-0.642258110407817,0.0,1
2511,5,2,-1,-1.7417511226208657,-1.4758510581251212,0.0,1
2512,6,2,-1,-2.0851061959206456,-1.8938512153558005,0.0,1
2513,0,2,-1,-0.25561610695475023,-0.08579846310674377,0.0,1
2514,1,2,-1,-2.621314872129301,-0.6329108790160005,0.0,1
2515,2,2,-1,-2.0782027619656964,-0.9904978355393282,0.0,1
2516,3,2,-1,-1.0696679391171542,-2.561133128918927,0.0,1
2517,4,2,-1,-1.8028579270938874,-1.5453303875151014,0.0,1
2518,5,2,-1,-2.2892633258461954,-2.2032891266322734,0.0,1
2519,6,3,-1,-2.1722838522348455,1.0044790288131642,0.0,1
2520,0,3,-1,-0.642258110407817,-1.418742127401967,0.0,1
2521,1,3,-1,-1.4758510581251212,-0.29388427319333743,0.0,1
2522,2,3,-1,-1.8938512153558005,-3.0395581417676256,0.0,1
2523,3,3,-1,-0.08579846310674377,-4.332542162613674,0.0,1
2524,4,3,-1,-0.6329108790160005,-1.9208838932086345,0.0,1
2525,5,3,-1,-0.9904978355393282,-1.494932468858069,0.0,1
2526,6,3,-1,-2.561133128918927,-0.6876489813469023,0.0,1
2527,0,3,-1,-1.5453303875151014,-1.1596989306991798,0.0,1
2528,1,3,-1,-2.2032891266322734,0.17180236853543263,0.0,1
2529,2,4,-1,1.0044790288131642,-1.2022648802859102,0.0,1
2530,3,4,-1,-1.418742127401967,-2.9384046201833556,0.0,1
2531,4,4,-1,-0.29388427319333743,-0.5627354541293395,0.0,1
2532,5,4,-1,-3.0395581417676256,-2.410249370410537,0.0,1
2533,6,4,-1,-4.332542162613674,-1.0306101727325458,0.0,1
2534,0,4,-1,-1.9208838932086345,-0.5415144630478859,0.0,1
2535,1,4,-1,-1.494932468858069,0.6259857842656655,0.0,1
2536,2,4,-1,-0.6876489813469023,-3.877444635744066,0.0,1
2537,3,4,-1,-1.1596989306991798,-2.7522630417783818,0.0,1
2538,4,4,-1,0.17180236853543263,-0.33806578645791285,0.0,1
2539,5,4,-1,-1.2022648802859102,-0.16239207542008072,0.0,1
2540,6,4,-1,-2.9384046201833556,-1.3974439269559364,0.0,1
2541,0,4,-1,-0.5627354541293395,-1.7672731064987746,0.0,1
2542,1,4,-1,-2.410249370410537,-2.0478011619293266,0.0,1
2543,2,4,-1,-1.0306101727325458,-4.525358876285205,0.0,1
2544,3,4,-1,-0.5415144630478859,-2.481018244290934,0.0,1
2545,4,4,-1,0.6259857842656655,-2.8108245337428537,0.0,1
2546,5,4,-1,-3.877444635744066,-1.1778730353107212,0.0,1
2547,6,4,-1,-2.7522630417783818,-1.1639135024327096,0.0,1
2548,0,4,-1,-0.33806578645791285,-2.809060430319966,0.0,1
2549,1,4,-1,-0.16239207542008072,-0.6740107173319148,0.0,1
2550,2,4,-1,-1.3974439269559364,-2.967229979275734,0.0,1
2551,3,4,-1,-1.7672731064987746,-2.4441993909568764,0.0,1
2552,4,4,-1,-2.0478011619293266,-2.621060550896714,0.0,1
2553,5,4,-1,-4.525358876285205,-1.7928516623376032,0.0,1
2554,6,4,-1,-2.481018244290934,-2.251084397413317,0.0,1
2555,0,4,-1,-2.8108245337428537,-0.7876900044914896,0.0,1
2556,1,4,-1,-1.1778730353107212,-3.1457119203030457,0.0,1
2557,2,4,-1,-1.1639135024327096,-2.7115025273228754,0.0,1
2558,3,4,-1,-2.809060430319966,-3.897837164303995,0.0,1
2559,4,4,-1,-0.6740107173319148,-2.1690419588109027,0.0,1
2560,5,4,-1,-2.967229979275734,-1.8916025161509438,0.0,1
2561,6,4,-1,-2.4441993909568764,-2.4486781552510233,0.0,1
2562,0,0,-1,-2.621060550896714,-1.65981353814501,0.0,1
2563,1,0,-1,-1.7928516623376032,-0.8614507770724813,0.0,1
2564,2,0,-1,-2.251084397413317,-3.2046813268275343,0.0,1
2565,3,0,-1,-0.7876900044914896,-5.43655021476684,0.0,1
2566,4,0,-1,-3.1457119203030457,-4.404802395107627,0.0,1
2567,5,0,-1,-2.7115025273228754,-2.127992402692694,0.0,1
2568,6,0,-1,-3.897837164303995,-4.111425412008894,0.0,1
2569,0,0,-1,-2.1690419588109027,-2.333102312757302,0.0,1
2570,1,0,-1,-1.8916025161509438,-0.7368795364482781,0.0,1
2571,2,0,-1,-2.4486781552510233,-3.9771689941241597,0.0,1
2572,3,0,-1,-1.65981353814501,-3.928741520498917,0.0,1
2573,4,0,-1,-0.8614507770724813,-2.3985276542002794,0.0,1
2574,5,0,-1,-3.2046813268275343,-2.5666464732231358,0.0,1
2575,6,0,-1,-5.43655021476684,-3.4291636382006416,0.0,1
2576,0,0,-1,-4.404802395107627,-2.9775698424014987,0.0,1
2577,1,0,-1,-2.127992402692694,-1.1164529867000015,0.0,1
2578,2,0,-1,-4.111425412008894,-3.567449407478022,0.0,1
2579,3,0,-1,-2.333102312757302,-1.9560337478115253,0.0,1
2580,4,0,-1,-0.7368795364482781,-4.386715261481319,0.0,1
2581,5,0,-1,-3.9771689941241597,-3.247574249491887,0.0,1
2582,6,0,-1,-3.928741520498917,-2.1680594008261687,0.0,1
2583,0,0,-1,-2.3985276542002794,-2.6840545043339765,0.0,1
2584,1,0,-1,-2.5666464732231358,-1.4010409616734618,0.0,1
2585,2,0,-1,-3.4291636382006416,-3.7918151219446194,0.0,1
2586,3,0,-1,-2.9775698424014987,-1.1775358477621771,0.0,1
2587,4,0,-1,-1.1164529867000015,-5.549109677175823,0.0,1
2588,5,0,-1,-3.567449407478022,-4.010297235697217,0.0,1
2589,6,0,-1,-1.9560337478115253,-2.882876892452378,0.0,1
2590,0,0,-1,-4.386715261481319,7.892769824594885,0.0,1
2591,1,0,-1,-3.247574249491887,10.077592221946373,0.0,1
2592,2,0,-1,-2.1680594008261687,6.7801026179094634,0.0,1
2593,3,1,-1,-2.6840545043339765,7.12916552477339,0.0,1
2594,4,1,-1,-1.4010409616734618,6.97660912363784,0.0,1
2595,5,1,-1,-3.7918151219446194,6.5994511299472585,0.0,1
2596,6,1,-1,-1.1775358477621771,6.695501701704892,0.0,1
2597,0,1,-1,-5.549109677175823,-3.60720331399234,0.0,1
2598,1,1,-1,-4.010297235697217,-2.390624438548619,0.0,1
2599,2,1,-1,-2.882876892452378,-3.055120320760849,0.0,1
2600,3,1,0,7.892769824594885,-5.314192287094185,0.0,1
2601,4,1,0,10.077592221946373,-3.283927295946685,0.0,1
2602,5,1,0,6.7801026179094634,-2.7311146592235094,0.0,1
2603,6,1,0,7.12916552477339,-3.88566221788757,0.0,1
2604,0,1,0,6.97660912363784,-2.876743403180149,0.0,1
2605,1,1,0,6.5994511299472585,-2.861283488806909,0.0,1
2606,2,1,0,6.695501701704892,-3.939993370278277,0.0,1
2607,3,1,-1,-3.60720331399234,-5.345221754200153,0.0,1
2608,4,1,-1,-2.390624438548619,-3.814488562526358,0.0,1
2609,5,1,-1,-3.055120320760849,-3.7454485376970537,0.0,1
2610,6,1,-1,-5.314192287094185,-3.668641007100386,0.0,1
2611,0,1,-1,-3.283927295946685,-3.429193984547747,0.0,1
2612,1,1,-1,-2.7311146592235094,-3.799691695239086,0.0,1
2613,2,1,-1,-3.88566221788757,-3.7467935078257733,0.0,1
2614,3,1,-1,-2.876743403180149,-4.344401111178683,0.0,1
2615,4,1,-1,-2.861283488806909,-4.855983407533097,0.0,1
2616,5,1,-1,-3.939993370278277,-3.0301338452315396,0.0,1
2617,6,1,-1,-5.345221754200153,-3.767643643189515,0.0,1
2618,0,1,-1,-3.814488562526358,-3.291966501929286,0.0,1
2619,1,1,-1,-3.7454485376970537,-2.293322955787448,0.0,1
2620,2,1,-1,-3.668641007100386,-5.216153775174311,0.0,1
2621,3,2,-1,-3.429193984547747,-6.6016888967384295,0.0,1
2622,4,2,-1,-3.799691695239086,-3.870945898525879,0.0,1
2623,5,2,-1,-3.7467935078257733,-5.272055829728874,0.0,1
2624,6,2,-1,-4.344401111178683,-4.026396975405958,0.0,1
2625,0,2,-1,-4.855983407533097,-1.5452852124144234,0.0,1
2626,1,2,-1,-3.0301338452315396,-3.283623493372752,0.0,1
2627,2,2,-1,-3.767643643189515,-2.93481782594915,0.0,1
2628,3,2,-1,-3.291966501929286,-3.3953047053017955,0.0,1
2629,4,2,-1,-2.293322955787448,-4.791321353870577,0.0,1
2630,5,2,-1,-5.216153775174311,-3.8748985858579412,0.0,1
2631,6,2,-1,-6.6016888967384295,-2.4632556980744944,0.0,1
2632,0,2,-1,-3.870945898525879,-2.4594232316109816,0.0,1
2633,1,2,-1,-5.272055829728874,-1.6627345744673976,0.0,1
2634,2,2,-1,-4.026396975405958,-6.163500832522583,0.0,1
2635,3,2,-1,-1.5452852124144234,-4.446637666440422,0.0,1
2636,4,2,-1,-3.283623493372752,-6.265099496879769,0.0,1
2637,5,2,-1,-2.93481782594915,-4.329131326629683,0.0,1
2638,6,2,-1,-3.3953047053017955,-1.8390841335422419,0.0,1
2639,0,2,-1,-4.791321353870577,-4.093719935781737,0.0,1
2640,1,2,-1,-3.8748985858579412,-1.9474479460147003,0.0,1
2641,2,3,-1,-2.4632556980744944,-7.55975396953658,0.0,1
2642,3,3,-1,-2.4594232316109816,-6.184489220479493,0.0,1
2643,4,3,-1,-1.6627345744673976,-4.65733469141262,0.0,1
2644,5,3,-1,-6.163500832522583,-4.970553989265931,0.0,1
2645,6,3,-1,-4.446637666440422,-2.7794159217110233,0.0,1
2646,0,3,-1,-6.265099496879769,-2.254488972305184,0.0,1
2647,1,3,-1,-4.329131326629683,-3.828035488552197,0.0,1
2648,2,3,-1,-1.8390841335422419,-2.5587880256184796,0.0,1
2649,3,3,-1,-4.093719935781737,-3.896243536450603,0.0,1
2650,4,3,-1,-1.9474479460147003,-5.315742303692798,0.0,1
2651,5,4,-1,-7.55975396953658,-3.3174405107617497,0.0,1
2652,6,4,-1,-6.184489220479493,-3.3560305876349474,0.0,1
2653,0,4,-1,-4.65733469141262,-2.8685070041187424,0.0,1
2654,1,4,-1,-4.970553989265931,-5.103177500243322,0.0,1
2655,2,4,-1,-2.7794159217110233,-5.5196056507423785,0.0,1
2656,3,4,-1,-2.254488972305184,-6.128868130582107,0.0,1
2657,4,4,-1,-3.828035488552197,-5.060133593424934,0.0,1
2658,5,4,-1,-2.5587880256184796,-3.821197263683932,0.0,1
2659,6,4,-1,-3.896243536450603,-3.8760377027130137,0.0,1
2660,0,4,-1,-5.315742303692798,-2.9482847094359435,0.0,1
2661,1,4,-1,-3.3174405107617497,-2.5801250330727896,0.0,1
2662,2,4,-1,-3.3560305876349474,-3.117951353309966,0.0,1
2663,3,4,-1,-2.8685070041187424,-7.87407256599152,0.0,1
2664,4,4,-1,-5.103177500243322,-6.0620911584869885,0.0,1
2665,5,4,-1,-5.5196056507423785,-5.230180847861964,0.0,1
2666,6,4,-1,-6.128868130582107,-4.052284745917164,0.0,1
2667,0,4,-1,-5.060133593424934,-2.454673780803049,0.0,1
2668,1,4,-1,-3.821197263683932,-3.606677442958001,0.0,1
2669,2,4,-1,-3.8760377027130137,-6.486135241393369,0.0,1
2670,3,4,-1,-2.9482847094359435,-5.892869540854183,0.0,1
2671,4,4,-1,-2.5801250330727896,-4.298739816755311,0.0,1
2672,5,4,-1,-3.117951353309966,-4.621752405184104,0.0,1
2673,6,4,-1,-7.87407256599152,-4.856638649867843,0.0,1
2674,0,4,-1,-6.0620911584869885,-4.290960770641861,0.0,1
2675,1,4,-1,-5.230180847861964,-4.245056508733081,0.0,1
2676,2,4,-1,-4.052284745917164,-4.984274417148967,0.0,1
2677,3,4,-1,-2.454673780803049,-5.53126098359349,0.0,1
2678,4,4,-1,-3.606677442958001,-6.566792329752447,0.0,1
2679,5,4,-1,-6.486135241393369,-4.052225147907882,0.0,1
2680,6,4,-1,-5.892869540854183,-5.634316297499798,0.0,1
2681,0,4,-1,-4.298739816755311,-5.33429997027044,0.0,1
2682,1,4,-1,-4.621752405184104,-3.243862896012415,0.0,1
2683,2,4,-1,-4.856638649867843,-5.930400918795817,0.0,1
2684,3,0,-1,-4.290960770641861,-6.514127450550929,0.0,1
2685,4,0,-1,-4.245056508733081,-7.686976374676298,0.0,1
2686,5,0,-1,-4.984274417148967,-4.061830654099617,0.0,1
2687,6,0,-1,-5.53126098359349,-5.342873301955713,0.0,1
2688,0,0,-1,-6.566792329752447,-3.3580398052755767,0.0,1
2689,1,0,-1,-4.052225147907882,-3.25378347985792,0.0,1
2690,2,0,-1,-5.634316297499798,4.5892788705109595,0.0,1
2691,3,0,-1,-5.33429997027044,3.787824267892768,0.0,1
2692,4,0,-1,-3.243862896012415,3.754669098598925,0.0,1
2693,5,0,-1,-5.930400918795817,5.069930321818676,0.0,1
2694,6,0,-1,-6.514127450550929,4.791575777864615,0.0,1
2695,0,0,-1,-7.686976374676298,5.667995811942496,0.0,1
2696,1,0,-1,-4.061830654099617,8.379496299008336,0.0,1
2697,2,0,-1,-5.342873301955713,-7.342711622756526,0.0,1
2698,3,0,-1,-3.3580398052755767,-7.773937052604495,0.0,1
2699,4,0,-1,-3.25378347985792,-4.380807573546331,0.0,1
2700,5,0,0,4.5892788705109595,-4.478019336251674,0.0,1
2701,6,0,0,3.787824267892768,-4.737179328991609,0.0,1
2702,0,0,0,3.754669098598925,-3.934668085796557,0.0,1
2703,1,0,0,5.069930321818676,-2.2431643916614936,0.0,1
2704,2,0,0,4.791575777864615,-6.550298436756376,0.0,1
2705,3,0,0,5.667995811942496,-8.259252007390444,0.0,1
2706,4,0,0,8.379496299008336,-6.672517101754812,0.0,1
2707,5,0,-1,-7.342711622756526,-5.567292736112615,0.0,1
2708,6,0,-1,-7.773937052604495,-4.965278246503213,0.0,1
2709,0,0,-1,-4.380807573546331,-4.000386469727247,0.0,1
2710,1,0,-1,-4.478019336251674,-2.69942907872631,0.0,1
2711,2,0,-1,-4.737179328991609,-7.665015612592365,0.0,1
2712,3,0,-1,-3.934668085796557,-8.042924679961445,0.0,1
2713,4,0,-1,-2.2431643916614936,-6.1899969527684595,0.0,1
2714,5,0,-1,-6.550298436756376,-4.08338518158919,0.0,1
2715,6,1,-1,-8.259252007390444,-4.893816747414527,0.0,1
2716,0,1,-1,-6.672517101754812,-3.6688367215597193,0.0,1
2717,1,1,-1,-5.567292736112615,-4.080990247181593,0.0,1
2718,2,1,-1,-4.965278246503213,-6.303265770919752,0.0,1
2719,3,1,-1,-4.000386469727247,-6.726932478714044,0.0,1
2720,4,1,-1,-2.69942907872631,-6.3533598757959275,0.0,1
2721,5,1,-1,-7.665015612592365,-6.3107457263931455,0.0,1
2722,6,1,-1,-8.042924679961445,-5.832245810425617,0.0,1
2723,0,1,-1,-6.1899969527684595,-4.785783651709155,0.0,1
2724,1,1,-1,-4.08338518158919,-2.9891053701774277,0.0,1
2725,2,1,-1,-4.893816747414527,-8.249846975019015,0.0,1
2726,3,1,-1,-3.6688367215597193,-8.08732958340955,0.0,1
2727,4,1,-1,-4.080990247181593,-8.121248170725345,0.0,1
2728,5,1,-1,-6.303265770919752,-6.366594742798933,0.0,1
2729,6,1,-1,-6.726932478714044,-6.645228258404449,0.0,1
2730,0,1,-1,-6.3533598757959275,-4.773604715206835,0.0,1
2731,1,1,-1,-6.3107457263931455,-3.977152980344123,0.0,1
2732,2,1,-1,-5.832245810425617,-7.119633325831961,0.0,1
2733,3,1,-1,-4.785783651709155,-8.974474937196517,0.0,1
2734,4,1,-1,-2.9891053701774277,-6.031646607615854,0.0,1
2735,5,1,-1,-8.249846975019015,-7.645022013699212,0.0,1
2736,6,1,-1,-8.08732958340955,-7.006326773634259,0.0,1
2737,0,1,-1,-8.121248170725345,-4.74422371386548,0.0,1
2738,1,1,-1,-6.366594742798933,-1.4709657720799632,0.0,1
2739,2,1,-1,-6.645228258404449,-9.336210382724435,0.0,1
2740,3,1,-1,-4.773604715206835,-8.449014376504778,0.0,1
2741,4,1,-1,-3.977152980344123,-5.638732058189942,0.0,1
2742,5,1,-1,-7.119633325831961,-6.383619069756039,0.0,1
2743,6,2,-1,-8.974474937196517,-2.90624576159195,0.0,1
2744,0,2,-1,-6.031646607615854,-4.102647641603838,0.0,1
2745,1,2,-1,-7.645022013699212,-4.169893376451609,0.0,1
2746,2,2,-1,-7.006326773634259,-7.821384425561708,0.0,1
2747,3,2,-1,-4.74422371386548,-7.9780254516155695,0.0,1
2748,4,2,-1,-1.4709657720799632,-8.141270830902991,0.0,1
2749,5,2,-1,-9.336210382724435,-5.965394988537716,0.0,1
2750,6,2,-1,-8.449014376504778,-6.699561554208377,0.0,1
2751,0,2,-1,-5.638732058189942,-4.734787647415669,0.0,1
2752,1,2,-1,-6.383619069756039,-4.467944319087531,0.0,1
2753,2,2,-1,-2.90624576159195,-9.59361804067654,0.0,1
2754,3,2,-1,-4.102647641603838,-8.810399685449742,0.0,1
2755,4,2,-1,-4.169893376451609,-7.791004715506854,0.0,1
2756,5,2,-1,-7.821384425561708,-6.789856168287247,0.0,1
2757,6,2,-1,-7.9780254516155695,-6.308413881203837,0.0,1
2758,0,2,-1,-8.141270830902991,-6.6096179262602535,0.0,1
2759,1,2,-1,-5.965394988537716,-2.177346488483896,0.0,1
2760,2,2,-1,-6.699561554208377,-8.112305388666828,0.0,1
2761,3,2,-1,-4.734787647415669,-7.40679269389455,0.0,1
2762,4,2,-1,-4.467944319087531,-8.271139646761235,0.0,1
2763,5,3,-1,-9.59361804067654,-5.82354140540625,0.0,1
2764,6,3,-1,-8.810399685449742,-4.38585911400076,0.0,1
2765,0,3,-1,-7.791004715506854,-4.094388858169975,0.0,1
2766,1,3,-1,-6.789856168287247,-3.7249221539738384,0.0,1
2767,2,3,-1,-6.308413881203837,-7.56432811044917,0.0,1
2768,3,3,-1,-6.6096179262602535,-8.94173968145242,0.0,1
2769,4,3,-1,-2.177346488483896,-7.531961444953488,0.0,1
2770,5,3,-1,-8.112305388666828,-5.9741338369587424,0.0,1
2771,6,3,-1,-7.40679269389455,-4.015071585360124,0.0,1
2772,0,3,-1,-8.271139646761235,-4.386884417947385,0.0,1
2773,1,4,-1,-5.82354140540625,-4.017063991535609,0.0,1
2774,2,4,-1,-4.38585911400076,-9.355456418276615,0.0,1
2775,3,4,-1,-4.094388858169975,-10.066670489424942,0.0,1
2776,4,4,-1,-3.7249221539738384,-8.34704014972679,0.0,1
2777,5,4,-1,-7.56432811044917,-6.6834895873590305,0.0,1
2778,6,4,-1,-8.94173968145242,-5.226351511867021,0.0,1
2779,0,4,-1,-7.531961444953488,-5.939022142354257,0.0,1
2780,1,4,-1,-5.9741338369587424,-4.249820460618271,0.0,1
2781,2,4,-1,-4.015071585360124,-8.889060584081102,0.0,1
2782,3,4,-1,-4.386884417947385,-6.879518101160167,0.0,1
2783,4,4,-1,-4.017063991535609,-8.482265616988789,0.0,1
2784,5,4,-1,-9.355456418276615,-6.350410665335984,0.0,1
2785,6,4,-1,-10.066670489424942,-5.694995987001445,0.0,1
2786,0,4,-1,-8.34704014972679,-5.2444704887875115,0.0,1
2787,1,4,-1,-6.6834895873590305,-4.939770840283368,0.0,1
2788,2,4,-1,-5.226351511867021,-7.549158835510222,0.0,1
2789,3,4,-1,-5.939022142354257,-9.485160442560256,0.0,1
2790,4,4,-1,-4.249820460618271,2.777096445979187,0.0,1
2791,5,4,-1,-8.889060584081102,1.9056923547575233,0.0,1
2792,6,4,-1,-6.879518101160167,4.592271068984002,0.0,1
2793,0,4,-1,-8.482265616988789,4.334106282467474,0.0,1
2794,1,4,-1,-6.350410665335984,6.57326761455979,0.0,1
2795,2,4,-1,-5.694995987001445,4.244574412102224,0.0,1
2796,3,4,-1,-5.2444704887875115,-0.5853676618564372,0.0,1
2797,4,4,-1,-4.939770840283368,-6.4233073946224515,0.0,1
2798,5,4,-1,-7.549158835510222,-10.38653574247058,0.0,1
2799,6,4,-1,-9.485160442560256,-6.166225420527442,0.0,1
2800,0,4,0,2.777096445979187,-2.6226183652252617,0.0,1
2801,1,4,0,1.9056923547575233,-4.0162836767732495,0.0,1
2802,2,4,0,4.592271068984002,-9.035725998335028,0.0,1
2803,3,4,0,4.334106282467474,-9.587844176715553,0.0,1
2804,4,4,0,6.57326761455979,-9.390246375026749,0.0,1
2805,5,4,0,4.244574412102224,-7.810938670261398,0.0,1
2806,6,0,0,-0.5853676618564372,-8.153798346907298,0.0,1
2807,0,0,-1,-6.4233073946224515,-6.664693048231581,0.0,1
2808,1,0,-1,-10.38653574247058,-4.872596239699561,0.0,1
2809,2,0,-1,-6.166225420527442,-10.11822360220505,0.0,1
2810,3,0,-1,-2.6226183652252617,-8.56442776030775,0.0,1
2811,4,0,-1,-4.0162836767732495,-7.922588657540202,0.0,1
2812,5,0,-1,-9.035725998335028,-4.397773001682767,0.0,1
2813,6,0,-1,-9.587844176715553,-6.357706810560014,0.0,1
2814,0,0,-1,-9.390246375026749,-7.018549571979047,0.0,1
2815,1,0,-1,-7.810938670261398,-4.313345039907153,0.0,1
2816,2,0,-1,-8.153798346907298,-10.182184297849256,0.0,1
2817,3,0,-1,-6.664693048231581,-10.121662627404119,0.0,1
2818,4,0,-1,-4.872596239699561,-7.839355745009082,0.0,1
2819,5,0,-1,-10.11822360220505,-6.714206466156185,0.0,1
2820,6,0,-1,-8.56442776030775,-6.253691791970173,0.0,1
2821,0,0,-1,-7.922588657540202,-4.609993629278327,0.0,1
2822,1,0,-1,-4.397773001682767,-3.6357843536739436,0.0,1
2823,2,0,-1,-6.357706810560014,-9.434677883512997,0.0,1
2824,3,0,-1,-7.018549571979047,-9.24780191292588,0.0,1
2825,4,0,-1,-4.313345039907153,-7.313596217779123,0.0,1
2826,5,0,-1,-10.182184297849256,-6.414156879067803,0.0,1
2827,6,0,-1,-10.121662627404119,-6.47835345734749,0.0,1
2828,0,0,-1,-7.839355745009082,-7.290475484533561,0.0,1
2829,1,0,-1,-6.714206466156185,-4.641964128270748,0.0,1
2830,2,0,-1,-6.253691791970173,-11.37659683649355,0.0,1
2831,3,0,-1,-4.609993629278327,-8.58051979121095,0.0,1
2832,4,0,-1,-3.6357843536739436,-7.0803008114598,0.0,1
2833,5,0,-1,-9.434677883512997,-6.748959343531853,0.0,1
2834,6,0,-1,-9.24780191292588,-6.998393311105174,0.0,1
2835,0,0,-1,-7.313596217779123,-8.544170189735162,0.0,1
2836,1,0,-1,-6.414156879067803,-6.6163816386687175,0.0,1
2837,2,1,-1,-6.47835345734749,-9.620515021265469,0.0,1
2838,3,1,-1,-7.290475484533561,-9.80848645778195,0.0,1
2839,4,1,-1,-4.641964128270748,-8.320922614474808,0.0,1
2840,5,1,-1,-11.37659683649355,-7.383961473793498,0.0,1
2841,6,1,-1,-8.58051979121095,-6.9873612607453115,0.0,1
2842,0,1,-1,-7.0803008114598,-6.700606972506458,0.0,1
2843,1,1,-1,-6.748959343531853,-4.274218164703674,0.0,1
2844,2,1,-1,-6.998393311105174,-9.523960749271462,0.0,1
2845,3,1,-1,-8.544170189735162,-8.119807254569835,0.0,1
2846,4,1,-1,-6.6163816386687175,-8.729637348232377,0.0,1
2847,5,1,-1,-9.620515021265469,-7.549701616123174,0.0,1
2848,6,1,-1,-9.80848645778195,-8.140876603937626,0.0,1
2849,0,1,-1,-8.320922614474808,-5.236832790637722,0.0,1
2850,1,1,-1,-7.383961473793498,-3.2038869462589252,0.0,1
2851,2,1,-1,-6.9873612607453115,-10.851958569510849,0.0,1
2852,3,1,-1,-6.700606972506458,-7.607085351714206,0.0,1
2853,4,1,-1,-4.274218164703674,-8.406413130080283,0.0,1
2854,5,1,-1,-9.523960749271462,-8.833769411782418,0.0,1
2855,6,1,-1,-8.119807254569835,-6.900544203093027,0.0,1
2856,0,1,-1,-8.729637348232377,-7.369448051984181,0.0,1
2857,1,1,-1,-7.549701616123174,-5.8912564393743505,0.0,1
2858,2,1,-1,-8.140876603937626,-8.765397286932918,0.0,1
2859,3,1,-1,-5.236832790637722,-8.745752656815643,0.0,1
2860,4,1,-1,-3.2038869462589252,-7.407969041316719,0.0,1
2861,5,1,-1,-10.851958569510849,-8.905180588487841,0.0,1
2862,6,1,-1,-7.607085351714206,-8.873633597641016,0.0,1
2863,0,1,-1,-8.406413130080283,-4.124452457390012,0.0,1
2864,1,1,-1,-8.833769411782418,-3.475900005575965,0.0,1
2865,2,2,-1,-6.900544203093027,-8.787878710612853,0.0,1
2866,3,2,-1,-7.369448051984181,-11.09589129409348,0.0,1
2867,4,2,-1,-5.8912564393743505,-7.115785297271511,0.0,1
2868,5,2,-1,-8.765397286932918,-8.56572223292759,0.0,1
